20180515,20180420,74255Y706,142,28.110000
20180515,20180417,74255Y706,142,28.040000
20180515,20180426,74255Y706,200,27.840000
20180515,20180427,74255Y706,84,27.730000
20180531,20180502,74255Y706,364,27.780000
20180531,20180507,74255Y706,282,27.610000
20180531,20180511,74255Y706,1,27.990000
20180531,20180508,74255Y706,282,28.040000
20180531,20180501,74255Y706,364,27.730000
20180531,20180510,74255Y706,1,27.990000
20180531,20180514,74255Y706,1,28.400000
20180531,20180509,74255Y706,283,27.990000
20180531,20180503,74255Y706,478,27.710000
20180531,20180504,74255Y706,282,27.620000
20180615,20180522,74255Y706,497,28.480000
20180615,20180521,74255Y706,497,28.350000
20180615,20180531,74255Y706,1,27.880000
20180630,20180611,74255Y706,9,28.490000
20180630,20180614,74255Y706,117,28.370000
20180630,20180607,74255Y706,3000,28.530000
20180630,20180613,74255Y706,117,28.370000
20180630,20180612,74255Y706,17,28.370000
20180715,20180621,74255Y706,91,28.040000
20180715,20180622,74255Y706,107,27.970000
20180715,20180619,74255Y706,91,28.040000
20180715,20180626,74255Y706,1,28.140000
20180715,20180618,74255Y706,99,28.300000
20180715,20180628,74255Y706,72,28.140000
20180715,20180625,74255Y706,1,28.140000
20180715,20180627,74255Y706,71,28.140000
20180715,20180620,74255Y706,91,28.040000
20180715,20180615,74255Y706,107,28.370000
20180715,20180629,74255Y706,72,28.140000
20180731,20180703,74255Y706,2,26.980000
20180731,20180702,74255Y706,72,28.140000
20180731,20180709,74255Y706,205,27.500000
20180731,20180712,74255Y706,204,27.730000
20180731,20180711,74255Y706,300,27.780000
20180731,20180710,74255Y706,204,27.500000
20180815,20180730,74255Y706,506,28.140000
20180815,20180727,74255Y706,493,28.030000
20180815,20180717,74255Y706,134,27.880000
20180815,20180718,74255Y706,134,27.880000
20180815,20180720,74255Y706,97,27.750000
20180815,20180725,74255Y706,493,28.100000
20180815,20180719,74255Y706,134,27.750000
20180815,20180726,74255Y706,493,28.100000
20181031,20181012,74255Y706,9,26.390000
20181031,20181010,74255Y706,9,27.560000
20181031,20181011,74255Y706,9,26.990000
20181115,20181016,74255Y706,8,26.520000
20181115,20181015,74255Y706,9,26.430000
